1 minute time series of wind speed from a met tower
timestamp	Un1	Uw1	Uz1
5/19/12 12:19 PM	-9.28	-1.118	1.043
5/19/12 12:19 PM	-9.66	-1.069	0.896
5/19/12 12:19 PM	-9.6	-0.991	0.867
5/19/12 12:19 PM	-9.68	-0.869	0.962
5/19/12 12:19 PM	-9.68	-0.796	1.096
5/19/12 12:19 PM	-9.28	-0.832	1.162
5/19/12 12:19 PM	-9.58	-0.25	1.139
5/19/12 12:19 PM	-8.75	-0.669	1.743
5/19/12 12:19 PM	-8.59	-0.671	1.802
5/19/12 12:19 PM	-8.85	-0.875	1.773
5/19/12 12:19 PM	-8.23	-1.405	2.025
5/19/12 12:19 PM	-8.36	-1.422	1.576
5/19/12 12:19 PM	-8.95	-1.327	1.314
5/19/12 12:19 PM	-9.16	-1.394	1.19
5/19/12 12:19 PM	-8.78	-1.643	1.04
5/19/12 12:19 PM	-8.43	-1.995	1.068
5/19/12 12:19 PM	-8.41	-1.855	1.108
5/19/12 12:19 PM	-8.63	-1.68	0.897
5/19/12 12:19 PM	-8.93	-1.402	1.174
5/19/12 12:19 PM	-8.7	-1.625	1.287
5/19/12 12:19 PM	-8.39	-1.348	1.808
5/19/12 12:19 PM	-8.7	-1.042	1.991
5/19/12 12:19 PM	-8.42	-1.207	2.202
5/19/12 12:19 PM	-8.26	-0.703	2.232
5/19/12 12:19 PM	-7.831	-1.216	2.669
5/19/12 12:19 PM	-8.19	0.848	2.928
5/19/12 12:19 PM	-8.29	0.743	2.621
5/19/12 12:19 PM	-8.37	0.684	2.47
5/19/12 12:19 PM	-8.8	0.781	2.557
5/19/12 12:19 PM	-8.9	0.948	2.467
5/19/12 12:19 PM	-9.17	0.825	2.322
5/19/12 12:19 PM	-9.66	1.347	2.152
5/19/12 12:19 PM	-9.58	0.883	2.265
5/19/12 12:19 PM	-9.14	1.169	2.689
5/19/12 12:19 PM	-9.72	0.693	1.713
5/19/12 12:19 PM	-8.82	-0.159	1.756
5/19/12 12:19 PM	-8.92	0.296	1.745
5/19/12 12:19 PM	-9.14	0.151	1.908
5/19/12 12:19 PM	-9.33	0.52	1.889
5/19/12 12:19 PM	-9.51	0.498	1.972
5/19/12 12:19 PM	-9.8	-0.159	1.961
5/19/12 12:19 PM	-9.93	0.141	1.775
5/19/12 12:19 PM	-10.08	0.656	1.808
5/19/12 12:19 PM	-9.71	0.631	2.184
5/19/12 12:19 PM	-9.77	0.495	1.84
5/19/12 12:19 PM	-9.27	0.219	2.27
5/19/12 12:19 PM	-9.12	0.198	2.131
5/19/12 12:19 PM	-9.49	0.145	2.155
5/19/12 12:19 PM	-9.7	0.232	2.097
5/19/12 12:19 PM	-9.45	-0.081	2.099
5/19/12 12:19 PM	-9.55	0.171	2.117
5/19/12 12:19 PM	-9.79	0.242	2.094
5/19/12 12:19 PM	-9.47	0.033	2.124
5/19/12 12:19 PM	-9.69	0.39	2.055
5/19/12 12:19 PM	-9.62	0.388	1.987
5/19/12 12:19 PM	-9.64	0.174	1.892
5/19/12 12:19 PM	-9.76	-0.002	1.599
5/19/12 12:19 PM	-9.94	0.314	1.387
5/19/12 12:19 PM	-9.65	0.303	1.662
5/19/12 12:19 PM	-9.64	0.419	1.738
5/19/12 12:19 PM	-9.71	0.372	1.319
5/19/12 12:19 PM	-9.79	0.526	1.536
5/19/12 12:19 PM	-9.95	0.579	1.363
5/19/12 12:19 PM	-10.01	0.415	1.096
5/19/12 12:19 PM	-9.91	0.194	0.925
5/19/12 12:19 PM	-9.86	0.472	1.542
5/19/12 12:19 PM	-9.54	0.276	1.704
5/19/12 12:19 PM	-9.72	0.398	1.537
5/19/12 12:19 PM	-9.63	0.702	1.526
5/19/12 12:19 PM	-9.65	0.621	1.396
5/19/12 12:19 PM	-9.78	0.253	1.47
5/19/12 12:19 PM	-9.71	0.521	1.478
5/19/12 12:19 PM	-9.36	0.439	1.47
5/19/12 12:19 PM	-9.86	0.553	1.401
5/19/12 12:19 PM	-9.67	0.453	1.273
5/19/12 12:19 PM	-9.67	0.361	0.994
5/19/12 12:19 PM	-10.34	0.399	0.899
5/19/12 12:19 PM	-9.51	0.03	0.688
5/19/12 12:19 PM	-9.98	-0.13	0.507
5/19/12 12:19 PM	-9.42	0.459	0.382
5/19/12 12:19 PM	-9.41	1.003	0.487
5/19/12 12:19 PM	-8.74	0.854	0.226
5/19/12 12:19 PM	-8.94	0.12	0.655
5/19/12 12:19 PM	-9.47	0.44	0.651
5/19/12 12:19 PM	-9.19	0.429	0.644
5/19/12 12:19 PM	-9.53	0.481	0.571
5/19/12 12:19 PM	-9.51	0.207	0.466
5/19/12 12:19 PM	-9.16	0.033	0.521
5/19/12 12:19 PM	-9.42	0.123	0.459
5/19/12 12:19 PM	-9.52	0.252	0.485
5/19/12 12:19 PM	-9.53	0.189	0.654
5/19/12 12:19 PM	-9.76	0.008	0.604
5/19/12 12:19 PM	-9.99	0.433	0.349
5/19/12 12:19 PM	-9.77	0.222	0.321
5/19/12 12:19 PM	-9.99	0.349	0.722
5/19/12 12:19 PM	-10.3	0.143	0.622
5/19/12 12:19 PM	-10	-0.129	0.813
5/19/12 12:19 PM	-10.17	-0.049	0.37
5/19/12 12:19 PM	-10.51	-0.168	0.34
5/19/12 12:19 PM	-10.55	-0.241	0.245
5/19/12 12:19 PM	-10.65	-0.157	0.36
5/19/12 12:19 PM	-10.75	-0.536	0.015
5/19/12 12:19 PM	-11.29	-0.581	0.098
5/19/12 12:19 PM	-11.68	-1.066	0.229
5/19/12 12:19 PM	-11.61	-0.509	0.362
5/19/12 12:19 PM	-11.19	-0.994	0.357
5/19/12 12:19 PM	-11.21	-0.502	0.46
5/19/12 12:19 PM	-11.05	-0.839	0.78
5/19/12 12:19 PM	-10.06	-0.516	1.075
5/19/12 12:19 PM	-10.03	-1.041	1.343
5/19/12 12:19 PM	-10.03	-0.6	1.194
5/19/12 12:19 PM	-9.58	-0.768	1.185
5/19/12 12:19 PM	-10.2	-0.829	1.143
5/19/12 12:19 PM	-9.85	-0.969	1.007
5/19/12 12:19 PM	-10.14	-1.173	0.924
5/19/12 12:19 PM	-10.13	-1.047	0.968
5/19/12 12:19 PM	-10.14	-1.256	0.946
5/19/12 12:19 PM	-10.05	-1.183	0.82
5/19/12 12:19 PM	-9.89	-1.143	0.722
5/19/12 12:19 PM	-9.95	-1.088	0.673
5/19/12 12:19 PM	-9.86	-1.083	0.932
5/19/12 12:19 PM	-9.64	-1.09	0.839
5/19/12 12:19 PM	-9.52	-1.088	1.148
5/19/12 12:19 PM	-9.79	-0.891	1.28
5/19/12 12:19 PM	-9.89	-0.882	1.002
5/19/12 12:19 PM	-9.39	-1.199	1.123
5/19/12 12:19 PM	-10.18	-0.494	1.269
5/19/12 12:19 PM	-9.82	-0.836	1.507
5/19/12 12:19 PM	-9.84	-0.516	1.614
5/19/12 12:19 PM	-9.61	-0.836	1.543
5/19/12 12:19 PM	-9.34	-0.768	1.76
5/19/12 12:19 PM	-9.29	-0.663	1.457
5/19/12 12:19 PM	-9.88	-0.764	1.404
5/19/12 12:19 PM	-9.27	-0.605	1.527
5/19/12 12:19 PM	-9.35	-1.171	1.442
5/19/12 12:19 PM	-9.14	-0.998	1.343
5/19/12 12:19 PM	-9.19	-0.965	1.008
5/19/12 12:19 PM	-9.04	-0.905	0.87
5/19/12 12:19 PM	-9.04	-0.83	0.409
5/19/12 12:19 PM	-9.34	-0.74	0.791
5/19/12 12:19 PM	-8.87	-1.243	0.33
5/19/12 12:19 PM	-9.25	-0.929	0.612
5/19/12 12:19 PM	-9.6	-0.879	0.351
5/19/12 12:19 PM	-9.52	-0.578	0.57
5/19/12 12:19 PM	-9.99	-0.744	0.335
5/19/12 12:19 PM	-9.33	-0.633	0.798
5/19/12 12:19 PM	-9.7	-0.544	1.065
5/19/12 12:19 PM	-9.76	0.113	1.286
5/19/12 12:19 PM	-9.57	-0.643	0.803
5/19/12 12:19 PM	-10.03	-0.357	0.701
5/19/12 12:19 PM	-10.07	-0.168	0.814
5/19/12 12:19 PM	-9.55	-0.009	1.503
5/19/12 12:19 PM	-10.05	-0.1	1.447
5/19/12 12:19 PM	-10.15	-0.214	1.317
5/19/12 12:19 PM	-9.65	0.248	1.214
5/19/12 12:19 PM	-9.78	0.139	1.658
5/19/12 12:19 PM	-9.49	-0.392	1.605
5/19/12 12:19 PM	-10.24	0.182	1.47
5/19/12 12:19 PM	-10.22	0.155	1.566
5/19/12 12:19 PM	-10.42	-0.172	1.826
5/19/12 12:19 PM	-10.21	0.107	1.628
5/19/12 12:19 PM	-10.4	0	1.262
5/19/12 12:19 PM	-10.45	-0.249	1.239
5/19/12 12:19 PM	-10.7	-0.456	1.379
5/19/12 12:19 PM	-10.8	-0.32	1.479
5/19/12 12:19 PM	-10.39	-0.513	1.548
5/19/12 12:19 PM	-10.41	-0.054	1.476
5/19/12 12:19 PM	-10.69	-0.224	1.093
5/19/12 12:19 PM	-10.75	-0.563	0.778
5/19/12 12:19 PM	-10.22	-0.681	0.786
5/19/12 12:19 PM	-10.52	-0.835	0.506
5/19/12 12:19 PM	-10.75	-0.293	0.312
5/19/12 12:19 PM	-10.64	-0.662	0.064
5/19/12 12:19 PM	-10.82	-0.904	0.432
5/19/12 12:19 PM	-10.58	-1.338	0.639
5/19/12 12:19 PM	-10.96	-0.951	0.865
5/19/12 12:19 PM	-11.56	-0.508	0.786
5/19/12 12:19 PM	-11.12	-0.718	0.818
5/19/12 12:19 PM	-11.13	-0.701	0.885
5/19/12 12:19 PM	-11.18	-0.554	1.016
5/19/12 12:19 PM	-11.06	-0.445	1.087
5/19/12 12:19 PM	-10.96	-0.644	0.769
5/19/12 12:19 PM	-10.89	-0.736	0.557
5/19/12 12:19 PM	-10.82	-0.639	0.428
5/19/12 12:19 PM	-10.68	-0.91	0.47
5/19/12 12:19 PM	-10.42	-1.033	0.674
5/19/12 12:19 PM	-10.42	-0.652	0.527
5/19/12 12:19 PM	-10.67	-0.863	0.565
5/19/12 12:19 PM	-10.62	-0.729	0.4
5/19/12 12:19 PM	-10.8	-0.789	0.336
5/19/12 12:19 PM	-10.76	-0.701	0.534
